path,label
D:\\zainab\\forgery-detector\\data\\ela_cache\10268_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10269_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10270_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10271_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10272_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10273_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10274_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10275_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10276_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10277_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10278_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10279_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10280_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10281_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10282_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10283_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10284_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10285_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10286_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10287_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10288_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10289_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10290_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10291_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10292_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10293_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10294_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10295_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10296_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10297_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10298_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10299_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10300_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10301_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10302_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10303_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10304_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10305_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10306_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10307_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10308_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10309_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10310_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10311_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10312_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10313_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10314_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10315_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10316_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10317_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10318_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10319_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10320_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10321_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10322_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10323_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10324_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10325_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10326_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10327_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10328_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10329_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10330_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10331_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10332_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10333_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10334_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10335_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10336_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10337_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10338_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10339_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10340_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10341_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10342_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10343_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10344_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10345_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10346_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10347_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10348_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10349_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10350_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10351_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10352_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10353_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10354_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10355_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10356_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10357_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10358_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10359_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10360_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10361_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10362_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10363_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10364_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10365_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10366_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10367_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10368_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10369_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10370_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10371_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10372_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10373_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10374_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10375_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10376_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10377_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10378_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10379_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10380_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10381_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10382_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10383_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10384_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10385_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10386_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10387_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10388_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10389_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10390_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10391_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10392_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10393_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10394_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10395_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10396_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10397_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10398_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10399_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10400_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10401_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10402_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10403_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10404_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10405_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10406_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10407_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10408_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10409_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10410_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10411_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10412_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10413_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10414_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10415_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10416_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10417_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10418_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10419_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10420_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10421_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10422_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10423_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10424_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10425_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10426_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10427_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10428_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10429_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10430_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10431_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10432_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10433_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10434_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10435_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10436_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10437_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10438_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10439_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10440_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10441_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10442_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10443_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10444_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10445_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10446_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10447_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10448_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10449_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10450_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10451_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10452_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10453_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10454_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10455_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10456_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10457_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10458_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10459_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10460_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10461_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10462_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10463_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10464_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10465_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10466_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10467_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10468_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10469_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10470_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10471_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10472_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10473_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10474_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10475_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10476_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10477_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10478_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10479_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10480_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10481_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10482_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10483_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10484_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10485_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10486_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10487_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10488_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10489_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10490_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10491_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10492_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10493_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10494_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10495_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10496_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10497_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10498_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10499_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10500_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10501_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10502_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10503_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10504_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10505_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10506_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10507_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10508_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10509_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10510_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10511_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10512_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10513_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10514_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10515_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10516_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10517_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10518_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10519_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10520_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10521_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10522_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10523_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10524_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10525_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10526_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10527_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10528_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10529_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10530_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10531_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10532_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10533_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10534_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10535_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10536_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10537_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10538_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10539_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10540_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10541_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10542_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10543_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10544_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10545_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10546_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10547_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10548_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10549_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10550_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10551_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10552_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10553_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10554_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10555_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10556_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10557_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10558_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10559_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10560_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10561_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10562_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10563_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10564_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10565_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10566_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10567_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10568_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10569_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10570_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10571_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10572_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10573_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10574_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10575_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10576_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10577_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10578_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10579_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10580_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10581_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10582_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10583_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10584_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10585_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10586_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10587_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10588_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10589_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10590_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10591_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10592_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10593_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10594_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10595_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10596_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10597_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10598_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10599_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10600_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10601_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10602_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10603_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10604_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10605_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10606_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10607_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10608_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10609_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10610_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10611_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10612_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10613_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10614_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10615_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10616_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10617_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10618_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10619_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10620_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10621_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10622_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10623_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10624_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10625_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10626_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10627_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10628_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10629_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10630_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10631_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10632_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10633_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10634_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10635_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10636_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10637_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10638_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10639_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10640_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10641_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10642_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10643_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10644_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10645_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10646_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10647_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10648_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10649_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10650_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10651_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10652_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10653_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10654_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10655_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10656_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10657_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10658_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10659_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10660_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10661_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10662_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10663_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\10664_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10665_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\10666_0.png,0
